id,class_label,items_json
548,highway:bus_stop,"[""bus"", ""bus_stop"", ""bus_terminal"", ""islamabad"", ""metro"", ""metro_bus"", ""peshawar"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop"", ""terminal""]"
549,highway:bus_stop,"[""bus"", ""bus_stop"", ""bus_terminal"", ""islamabad"", ""metro"", ""metro_bus"", ""shaheed-e-millat"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop"", ""terminal""]"
550,highway:bus_stop,"[""bus"", ""bus_stop"", ""bus_terminal"", ""exchange"", ""islamabad"", ""metro"", ""metro_bus"", ""stock"", ""stock_exchange"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop"", ""terminal""]"
551,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""metro"", ""metro_station"", ""nha"", ""nha_metro"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
552,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""metro"", ""metro_station"", ""nha"", ""nha_metro"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
553,highway:bus_stop,"[""bus"", ""bus_station"", ""bus_stop"", ""islamabad"", ""metro"", ""metro_bus"", ""pims"", ""pims_metro"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
554,highway:bus_stop,"[""bus"", ""bus_station"", ""bus_stop"", ""islamabad"", ""metro"", ""metro_bus"", ""pims"", ""pims_metro"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
555,highway:bus_stop,"[""bus"", ""bus_stop"", ""ground"", ""ground_station"", ""islamabad"", ""parade"", ""parade_ground"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
556,highway:bus_stop,"[""bus"", ""bus_stop"", ""ground"", ""ground_station"", ""islamabad"", ""parade"", ""parade_ground"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
557,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""peshawar"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
558,highway:bus_stop,"[""bus"", ""bus_stop"", ""foundation"", ""foundation_metro"", ""islamabad"", ""metro"", ""metro_station"", ""police"", ""police_foundation"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
559,highway:bus_stop,"[""bus"", ""bus_stop"", ""foundation"", ""foundation_metro"", ""islamabad"", ""metro"", ""metro_station"", ""police"", ""police_foundation"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
560,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""pothohar"", ""pothohar_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
561,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""pothohar"", ""pothohar_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
562,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_bus"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
563,highway:bus_stop,"[""bus"", ""bus_stop"", ""chowk"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
564,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""secretariat"", ""secretariat_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
565,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""secretariat"", ""secretariat_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
566,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""shaheed-i-millat"", ""shaheed-i-millat_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
567,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""shaheed-i-millat"", ""shaheed-i-millat_station"", ""station"", ""station_bus"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
568,highway:bus_stop,"[""bus"", ""bus_stop"", ""exchange"", ""exchange_station"", ""islamabad"", ""station"", ""station_bus"", ""stock"", ""stock_exchange"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
569,highway:bus_stop,"[""bus"", ""bus_stop"", ""exchange"", ""exchange_station"", ""islamabad"", ""station"", ""station_bus"", ""stock"", ""stock_exchange"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
570,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_bus"", ""stop_islamabad"", ""tag:highway=bus_stop"", ""wagon"", ""wagon_stop""]"
571,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
572,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
573,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
574,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
575,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
576,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
577,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
578,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
579,highway:bus_stop,"[""bus"", ""bus_stop"", ""islamabad"", ""stop"", ""stop_islamabad"", ""tag:highway=bus_stop""]"
580,historic:monument,"[""aabpara"", ""chowk"", ""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
581,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
582,historic:monument,"[""education"", ""federal"", ""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
583,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_historic"", ""monument_islamabad"", ""tag:historic=monument""]"
584,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_historic"", ""monument_islamabad"", ""tag:historic=monument""]"
585,historic:monument,"[""historic"", ""historic_monument"", ""iqbal"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
586,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_historic"", ""monument_islamabad"", ""sharif"", ""tag:historic=monument""]"
587,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
588,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument"", ""پاکستان""]"
589,historic:monument,"[""historic"", ""historic_monument"", ""islamabad"", ""monument"", ""monument_islamabad"", ""tag:historic=monument""]"
590,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""monument"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
591,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park""]"
592,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park""]"
593,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""tag:shop=G-10/3, Islamabad"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
594,leisure:park,"[""cda"", ""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
595,leisure:park,"[""cda"", ""islamabad"", ""islamabad_rohtas"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""public"", ""public_park"", ""rohtas"", ""rohtas_اسلام"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
596,leisure:park,"[""children"", ""children_park"", ""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
597,leisure:park,"[""children"", ""children_park"", ""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
598,leisure:park,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
599,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
600,leisure:park,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
601,leisure:park,"[""islamabad"", ""islamabad_ismail"", ""ismail"", ""ismail_zabeeh"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""zabeeh"", ""zabeeh_اسلام"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
602,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
603,leisure:park,"[""fg"", ""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
604,leisure:park,"[""city"", ""din"", ""din_اسلام"", ""islamabad"", ""islamabad_nazim"", ""leisure"", ""leisure_park"", ""nazim"", ""nazim_ud"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""ud"", ""ud_din"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
605,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
606,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park""]"
607,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""view""]"
608,leisure:park,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""public"", ""public_park"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
609,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""paf"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
610,leisure:park,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""square"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
611,leisure:park,"[""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""park_leisure"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
612,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
613,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""باغ"", ""باغ_leisure""]"
614,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""باغ"", ""باغ_leisure""]"
615,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""جناح"", ""جناح_پارک"", ""فاطمہ"", ""فاطمہ_جناح"", ""پارک"", ""پارک_leisure""]"
616,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""tag:tourism=attraction"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""جناح"", ""جناح_پارک"", ""فاطمہ"", ""فاطمہ_جناح"", ""پارک"", ""پارک_leisure""]"
617,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
618,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
619,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
620,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
621,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
622,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
623,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
624,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
625,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
626,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
627,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
628,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
629,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
630,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
631,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
632,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
633,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
634,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
635,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
636,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
637,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
638,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
639,leisure:park,"[""islamabad"", ""islamabad_اسلام"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
640,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
641,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
642,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
643,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
644,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
645,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
646,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
647,leisure:park,"[""islamabad"", ""leisure"", ""leisure_park"", ""park"", ""park_islamabad"", ""tag:leisure=park""]"
